GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,PrintConfig,90,21,14,0,16,8,10,4,3,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLoggers.new UncaughtExceptionAsserter() {...},0,17,0,0,0,3,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogMatchingHandlerAsync,49,69,4,6,4,18,4,5,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLoggers.new LogAssert() {...},25,0,0,0,6,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLoggers.new LogMatchingHandlerAsync() {...},0,47,1,1,0,9,1,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLoggers.new LogMatchingHandler() {...},0,45,0,2,0,9,0,3,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogHandler.Handling,0,34,0,0,0,4,0,1,0,1
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLoggers,82,607,7,31,17,122,13,49,8,35
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogPrinter,6,88,0,8,2,22,0,9,0,5
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLogRecordImpl,10,29,2,0,4,7,2,3,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogCollectorHandler,0,157,2,10,0,33,2,10,0,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLogger,116,582,4,10,14,109,11,60,7,57
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,DefaultAsserter,0,51,0,6,0,9,0,7,0,4
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLogger.LogConfigConsumer,0,16,0,0,0,5,0,2,0,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,UncaughtExceptionAsserter,26,95,0,6,3,24,1,6,1,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,UncaughtExceptionDetail,24,16,0,0,3,6,3,3,3,3
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogMatchingHandler,37,269,3,15,5,53,3,16,0,10
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,LogConfig,4,29,1,3,1,4,2,3,1,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,PrintLogConfigsIO,45,109,3,9,8,27,4,5,1,2
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,CompositeLogHandler,18,84,3,11,4,25,4,10,1,6
spf4j-jacoco-aggregate/spf4j-slf4j-test,org.spf4j.test.log,TestLogger.ConsumerSupplier,0,69,0,4,0,16,0,4,0,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.tsdb2,Charts,476,0,28,0,80,0,25,0,11,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,HotFlameStackPanel,178,610,11,41,34,113,10,27,4,7
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,StackPanelBase.new ClipboardOwner() {...},7,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,StackPanelBase.new Transferable() {...},23,0,0,0,4,0,4,0,4,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDBViewJInternalFrame,833,0,36,0,192,0,24,0,6,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,StackDumpJInternalFrame,238,0,10,0,52,0,9,0,4,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TextEntryPanel,185,0,2,0,53,0,4,0,3,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Rectangle,54,0,0,0,11,0,6,0,6,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TextEntryPanel.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,HotFlameStackPanel.SComparator,0,75,0,16,0,21,0,10,0,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDBViewJInternalFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,FlameStackPanel,100,159,7,5,17,31,7,5,3,3
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDBViewJInternalFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,StackPanelBase,202,354,15,4,41,70,21,13,11,12
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.Spf4jFileFilter,39,0,14,0,8,0,9,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Sampled,81,0,8,0,20,0,10,0,6,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDB2ViewJInternalFrame,850,0,38,0,197,0,25,0,6,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Arrow2D,8,82,0,0,4,18,2,3,2,3
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer,1005,25,40,0,234,5,36,2,16,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new AbstractRunnable() {...},38,0,2,0,6,0,3,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,Explorer.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDB2ViewJInternalFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TSDB2ViewJInternalFrame.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,TextEntryPanel.TextTransferHandler,134,0,14,0,39,0,13,0,6,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.ui,StackDumpJInternalFrame.new ItemListener() {...},11,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.tsdb,TableOfContents,22,85,0,0,1,29,1,9,1,9
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.tsdb,TSTable,91,406,6,8,19,88,11,19,7,16
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.tsdb,TimeSeriesDatabase,1408,950,100,50,287,203,90,37,34,18
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.tsdb,Header,52,66,3,3,8,20,7,3,4,3
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.tsdb,DataFragment,53,234,0,8,8,52,4,16,4,12
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto,Converter,65,45,5,3,16,11,6,2,3,1
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.impl.chart,QuantizedXYZDatasetImpl,467,0,28,0,95,0,36,0,22,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.impl.chart,TimestampTickUnitImpl,153,0,20,0,27,0,14,0,4,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.impl.chart,Charts,457,90,12,6,82,18,14,4,8,1
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.impl.chart,QuantizedNumberTickUnit,87,0,18,0,20,0,13,0,4,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.perf.impl.chart,InverseGrayScale,249,0,18,0,42,0,20,0,11,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor,SampleGraph.SampleKey,4,74,2,6,2,20,2,7,0,5
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor,SampleGraph.TraversalData,0,12,0,0,0,5,0,1,0,1
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor,SampleGraph.Sample,25,24,0,0,2,9,2,4,2,4
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor,SampleGraph,78,459,8,30,10,93,11,28,3,17
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor,SampleGraph.AggSample,0,48,0,0,0,7,0,4,0,4
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.Method.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SamplePair,266,164,25,17,69,49,46,12,27,9
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SampleNode,237,170,18,16,57,48,37,18,25,12
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes,83,0,0,0,13,0,3,0,3,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SamplePair.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SamplePair.Builder,618,0,78,0,171,0,73,0,34,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.Method,264,170,27,15,72,56,45,13,26,10
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SampleNode.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.Method.Builder,424,0,46,0,131,0,51,0,28,0
spf4j-jacoco-aggregate/spf4j-ui,org.spf4j.stackmonitor.proto.gen,ProtoSampleNodes.SampleNode.Builder,682,0,80,0,187,0,80,0,40,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,NVL,12,5,2,0,4,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,LOG,0,13,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,OUT,0,37,0,2,0,7,0,3,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,DECODE,2,40,1,5,1,10,1,4,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,MAX,0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,INT,0,12,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,SQRT,0,13,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,ARRAY,0,12,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,MIN,0,8,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,LOG10,13,0,0,0,2,0,2,0,2,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.instr.var,RANDOM,0,9,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mul.new Operator() {...},46,36,11,1,8,7,6,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mul.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mul.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Sub.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mul.new Operator() {...},10,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators,18,0,0,0,5,0,1,0,1,0
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Sub.new Operator() {...},0,14,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Sub.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Div.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Div.new Operator() {...},0,13,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Div.new Operator() {...},10,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Div.new Operator() {...},9,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,Operators,18,155,2,10,3,22,2,6,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Sub.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Sub.new Operator() {...},5,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Sub.new Operator() {...},0,12,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mod,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Sub.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add.new Operator() {...},0,27,0,2,0,5,0,3,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add.new Operator() {...},35,6,4,0,7,1,3,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add.new Operator() {...},0,14,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mod,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Pow.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,Operator,0,5,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod.new Operator() {...},6,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mod.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Add,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub.new Operator() {...},9,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mul,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div.new Operator() {...},9,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Div.new Operator() {...},0,17,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow.new Operator() {...},22,6,2,0,3,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Pow.new Operator() {...},4,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Sub,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul.new Operator() {...},3,24,1,1,1,4,1,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Mul,0,70,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul.new Operator() {...},78,6,12,0,14,1,7,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mul.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,Operator.Enum,0,64,0,0,0,1,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Pow,0,32,0,0,0,7,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Add.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Add.new Operator() {...},0,11,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Add.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Add.new Operator() {...},0,12,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mod.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mod.new Operator() {...},9,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mod.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mod.new Operator() {...},10,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Div,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Sub,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,AbstractOps,20,23,1,1,1,6,1,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Div.new Operator() {...},6,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Div.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Div.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Div.new Operator() {...},13,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Mod,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Sub.new Operator() {...},6,31,2,2,1,6,2,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Mul.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Mul.new Operator() {...},0,14,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Sub.new Operator() {...},10,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Add,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Mul.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Sub.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Sub.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Sub,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Add,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,LongOperators.Mul,0,73,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Div,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Add.new Operator() {...},0,14,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Pow,7,3,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Pow,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Sub,0,70,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mul.new Operator() {...},11,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mul.new Operator() {...},7,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mul.new Operator() {...},5,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigIntegerOperators.Mul.new Operator() {...},0,12,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Add,0,70,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Mul,0,76,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Pow.new Operator() {...},8,6,0,0,1,1,1,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Add.new Operator() {...},0,14,0,0,0,2,0,2,0,2
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,IntegerOperators.Pow.new Operator() {...},22,6,2,0,3,1,2,1,1,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,DoubleOperators.Div,0,70,0,0,0,13,0,1,0,1
spf4j-jacoco-aggregate/spf4j-zel,org.spf4j.zel.operators,BigDecimalOperators.Add.new Operator() {...},11,6,0,0,1,1,1,1,1,1
